location,week,new_cases,stringency_index,total_deaths,population,total_tests
South Korea,2020-11-16,2235.0,50.0,509.0,51269183.0,2854861.0
South Korea,2020-11-23,3197.0,57.87,526.0,51269183.0,2984142.0
South Korea,2020-11-30,3960.0,60.65,549.0,51269183.0,3127151.0
South Korea,2020-12-07,5323.0,60.65,587.0,51269183.0,3284466.0
South Korea,2020-12-14,7107.0,57.87,698.0,51269183.0,3543619.0
South Korea,2020-12-21,7089.0,68.98,819.0,51269183.0,3839436.0
South Korea,2020-12-28,6584.0,68.98,981.0,51269183.0,4154366.0
South Korea,2021-01-04,4850.0,67.59,1140.0,51269183.0,4532010.0
South Korea,2021-01-11,3615.0,63.89,1264.0,51269183.0,4901905.0
South Korea,2021-01-18,2792.0,63.89,1360.0,51269183.0,5218584.0
South Korea,2021-01-25,2987.0,63.89,1425.0,51269183.0,5491270.0
South Korea,2021-02-01,2677.0,63.89,1474.0,51269183.0,5739721.0
South Korea,2021-02-08,2684.0,63.89,1527.0,51269183.0,6061886.0
South Korea,2021-02-15,3455.0,63.89,1562.0,51269183.0,6337984.0
South Korea,2021-02-22,2707.0,63.89,1605.0,51269183.0,6576117.0
South Korea,2021-03-01,2786.0,58.33,1642.0,51269183.0,6776730.0
South Korea,2021-03-08,3200.0,58.33,1675.0,51269183.0,6943926.0
South Korea,2021-03-15,3058.0,58.33,1697.0,51269183.0,7176600.0
South Korea,2021-03-22,3066.0,58.33,1726.0,51269183.0,7516991.0
South Korea,2021-03-29,3611.0,58.33,1748.0,51269183.0,7769677.0
South Korea,2021-04-05,4394.0,58.33,1770.0,51269183.0,8037623.0
South Korea,2021-04-12,4500.0,58.33,1801.0,51269183.0,8262449.0
South Korea,2021-04-19,4741.0,58.33,1817.0,51269183.0,8577231.0
South Korea,2021-04-26,4341.0,58.33,1834.0,51269183.0,8811627.0
South Korea,2021-05-03,4044.0,52.78,1875.0,51269183.0,9024491.0
South Sudan,2020-08-24,20.0,77.78,47.0,11193729.0,19433.0
South Sudan,2020-08-31,25.0,77.78,48.0,11193729.0,21952.0
South Sudan,2020-09-07,34.0,75.0,49.0,11193729.0,22218.0
South Sudan,2020-09-14,64.0,69.44,49.0,11193729.0,25672.0
South Sudan,2020-09-28,40.0,45.37,50.0,11193729.0,29946.0
South Sudan,2020-10-05,51.0,45.37,55.0,11193729.0,33675.0
South Sudan,2020-10-12,65.0,41.67,55.0,11193729.0,36740.0
South Sudan,2020-10-19,41.0,41.67,56.0,11193729.0,39267.0
South Sudan,2020-10-26,43.0,41.67,59.0,11193729.0,43241.0
South Sudan,2020-11-02,17.0,41.67,59.0,11193729.0,47020.0
South Sudan,2020-11-09,60.0,41.67,59.0,11193729.0,50988.0
South Sudan,2020-11-16,44.0,47.22,60.0,11193729.0,54877.0
South Sudan,2020-11-23,62.0,47.22,61.0,11193729.0,58576.0
South Sudan,2020-11-30,72.0,52.78,62.0,11193729.0,62494.0
South Sudan,2020-12-07,25.0,52.78,62.0,11193729.0,63753.0
South Sudan,2020-12-14,22.0,49.07,62.0,11193729.0,65241.0
South Sudan,2020-12-21,262.0,46.3,62.0,11193729.0,74759.0
South Sudan,2020-12-28,68.0,46.3,63.0,11193729.0,77161.0
South Sudan,2021-01-04,91.0,47.22,63.0,11193729.0,79835.0
South Sudan,2021-01-11,44.0,47.22,63.0,11193729.0,80036.0
South Sudan,2021-01-18,95.0,43.52,64.0,11193729.0,83534.0
South Sudan,2021-01-25,141.0,43.52,64.0,11193729.0,86917.0
South Sudan,2021-02-01,426.0,72.22,66.0,11193729.0,92770.0
South Sudan,2021-02-08,1058.0,77.78,74.0,11193729.0,98367.0
South Sudan,2021-02-15,1170.0,77.78,86.0,11193729.0,104468.0
South Sudan,2021-02-22,1343.0,77.78,93.0,11193729.0,110226.0
South Sudan,2021-03-01,840.0,77.78,102.0,11193729.0,116018.0
South Sudan,2021-03-08,724.0,77.78,104.0,11193729.0,121504.0
South Sudan,2021-03-15,389.0,72.22,106.0,11193729.0,125721.0
South Sudan,2021-03-22,219.0,72.22,108.0,11193729.0,129749.0
South Sudan,2021-03-29,169.0,72.22,113.0,11193729.0,135545.0
South Sudan,2021-04-05,105.0,72.22,114.0,11193729.0,139846.0
South Sudan,2021-04-12,101.0,72.22,114.0,11193729.0,143571.0
South Sudan,2021-04-19,59.0,72.22,114.0,11193729.0,148188.0
South Sudan,2021-04-26,51.0,72.22,115.0,11193729.0,152551.0
South Sudan,2021-05-03,54.0,72.22,115.0,11193729.0,156542.0
South Sudan,2021-05-10,4.0,68.52,115.0,11193729.0,156944.0
Spain,2020-04-13,31843.0,85.19,20453.0,46754783.0,930230.0
Spain,2020-04-20,8960.0,85.19,23190.0,46754783.0,1035522.0
Spain,2020-04-27,9832.0,85.19,25264.0,46754783.0,1351130.0
Spain,2020-05-04,6884.0,81.94,26621.0,46754783.0,1625211.0
Spain,2020-05-11,6348.0,83.33,27563.0,46754783.0,1919411.0
Spain,2020-05-18,5074.0,79.17,28752.0,46754783.0,2221497.0
Spain,2020-05-25,3707.0,75.46,27127.0,46754783.0,2536234.0
Spain,2020-06-01,2071.0,66.67,27136.0,46754783.0,2822880.0
Spain,2020-06-08,2378.0,57.41,27136.0,46754783.0,3061738.0
Spain,2020-06-15,2344.0,57.41,28323.0,46754783.0,3290388.0
Spain,2020-06-22,2498.0,41.2,28343.0,46754783.0,3470130.0
Spain,2020-06-29,1775.0,56.94,28385.0,46754783.0,3644458.0
Spain,2020-07-06,3363.0,56.94,28403.0,46754783.0,3849701.0
Spain,2020-07-13,6347.0,64.35,28420.0,46754783.0,4073664.0
Spain,2020-07-20,12166.0,64.35,28432.0,46754783.0,4347022.0
Spain,2020-07-27,16101.0,64.35,28445.0,46754783.0,4652493.0
Spain,2020-08-03,25840.0,64.35,28503.0,46754783.0,4983935.0
Spain,2020-08-10,28451.0,62.5,28617.0,46754783.0,5367311.0
Spain,2020-08-17,43241.0,62.5,28838.0,46754783.0,5849939.0
Spain,2020-08-24,53232.0,62.5,29011.0,46754783.0,6416533.0
Spain,2020-08-31,59703.0,62.5,29418.0,46754783.0,7042795.0
Spain,2020-09-07,67337.0,60.65,29747.0,46754783.0,7899400.0
Spain,2020-09-14,73714.0,60.65,30495.0,46754783.0,8582722.0
Spain,2020-09-21,76441.0,60.65,31232.0,46754783.0,9338927.0
Spain,2020-09-28,73451.0,60.65,32086.0,46754783.0,10121252.0
Spain,2020-10-05,71180.0,64.35,32929.0,46754783.0,10923025.0
Spain,2020-10-12,75448.0,64.35,33775.0,46754783.0,11679598.0
Spain,2020-10-19,109572.0,71.3,34752.0,46754783.0,12699006.0
Spain,2020-10-26,139546.0,71.3,35878.0,46754783.0,13880479.0
Spain,2020-11-02,143154.0,71.3,38833.0,46754783.0,15046654.0
Spain,2020-11-09,129759.0,71.3,40769.0,46754783.0,16221524.0
Spain,2020-11-16,98139.0,71.3,42619.0,46754783.0,17288176.0
Spain,2020-11-23,71478.0,71.3,44668.0,46754783.0,18249203.0
Spain,2020-11-30,56439.0,71.3,46252.0,46754783.0,19163355.0
Spain,2020-12-07,45928.0,71.3,47624.0,46754783.0,19915453.0
Spain,2020-12-14,66661.0,71.3,48926.0,46754783.0,20884070.0
Spain,2020-12-21,57715.0,78.7,49824.0,46754783.0,21889333.0
Spain,2020-12-28,73314.0,78.7,50837.0,46754783.0,22688602.0
Spain,2021-01-04,122095.0,78.7,51874.0,46754783.0,23520674.0
Spain,2021-01-11,201804.0,71.3,53314.0,46754783.0,24836511.0
Spain,2021-01-18,247396.0,71.3,55441.0,46754783.0,26470569.0
Spain,2021-01-25,243559.0,71.3,58319.0,46754783.0,28271632.0
Spain,2021-02-01,198871.0,71.3,61386.0,46754783.0,29965252.0
Spain,2021-02-08,114045.0,71.3,64747.0,46754783.0,31403575.0
Spain,2021-02-15,77087.0,71.3,67101.0,46754783.0,32384085.0
Spain,2021-02-22,55431.0,68.52,69142.0,46754783.0,33228680.0
Spain,2021-03-01,-39541.0,68.52,71138.0,46754783.0,34046547.0
Spain,2021-03-08,34692.0,68.52,72258.0,46754783.0,34815801.0
Spain,2021-03-15,28628.0,69.44,72910.0,46754783.0,35564108.0
Spain,2021-03-22,42992.0,69.44,75010.0,46754783.0,36315188.0
Spain,2021-03-29,45641.0,69.44,75698.0,46754783.0,37051805.0
Spain,2021-04-05,46547.0,69.44,76328.0,46754783.0,37778432.0
Spain,2021-04-12,59771.0,69.44,76981.0,46754783.0,38691907.0
Spain,2021-04-19,61334.0,67.59,77591.0,46754783.0,39591329.0
Spain,2021-04-26,55460.0,67.59,78216.0,46754783.0,40462407.0
Sri Lanka,2020-03-23,35.0,100.0,1.0,21413250.0,2187.0
Sri Lanka,2020-03-30,59.0,100.0,5.0,21413250.0,3965.0
Sri Lanka,2020-04-06,34.0,100.0,7.0,21413250.0,6774.0
Sri Lanka,2020-04-13,61.0,100.0,7.0,21413250.0,10494.0
Sri Lanka,2020-04-20,252.0,81.48,7.0,21413250.0,16468.0
Sri Lanka,2020-04-27,195.0,79.63,7.0,21413250.0,26842.0
Sri Lanka,2020-05-04,145.0,79.63,9.0,21413250.0,36605.0
Sri Lanka,2020-05-11,118.0,82.41,9.0,21413250.0,44391.0
Sri Lanka,2020-05-18,160.0,82.41,9.0,21413250.0,54834.0
Sri Lanka,2020-05-25,492.0,79.63,10.0,21413250.0,65355.0
Sri Lanka,2020-06-01,202.0,76.85,11.0,21413250.0,76957.0
Sri Lanka,2020-06-08,54.0,60.19,11.0,21413250.0,87083.0
Sri Lanka,2020-06-15,61.0,55.56,11.0,21413250.0,96268.0
Sri Lanka,2020-06-22,87.0,55.56,11.0,21413250.0,105105.0
Sri Lanka,2020-06-29,39.0,53.7,11.0,21413250.0,113475.0
Sri Lanka,2020-07-06,541.0,50.0,11.0,21413250.0,124322.0
Sri Lanka,2020-07-13,107.0,53.7,11.0,21413250.0,139591.0
Sri Lanka,2020-07-20,58.0,53.7,11.0,21413250.0,153065.0
Sri Lanka,2020-07-27,41.0,50.0,11.0,21413250.0,163630.0
Sri Lanka,2020-08-03,21.0,41.67,11.0,21413250.0,172972.0
Sri Lanka,2020-08-10,49.0,41.67,11.0,21413250.0,189518.0
Sri Lanka,2020-08-17,60.0,41.67,12.0,21413250.0,208397.0
Sri Lanka,2020-08-24,59.0,29.63,12.0,21413250.0,226111.0
Sri Lanka,2020-08-31,111.0,29.63,12.0,21413250.0,241631.0
Sri Lanka,2020-09-07,111.0,29.63,12.0,21413250.0,256043.0
Sri Lanka,2020-09-14,53.0,26.85,13.0,21413250.0,269483.0
Sri Lanka,2020-09-21,73.0,26.85,13.0,21413250.0,284059.0
Sri Lanka,2020-09-28,42.0,26.85,13.0,21413250.0,296611.0
Sri Lanka,2020-10-05,1350.0,34.26,13.0,21413250.0,335752.0
Sri Lanka,2020-10-12,786.0,34.26,13.0,21413250.0,391060.0
Sri Lanka,2020-10-19,2334.0,34.26,16.0,21413250.0,450836.0
Sri Lanka,2020-10-26,3188.0,34.26,21.0,21413250.0,524448.0
Sri Lanka,2020-11-02,2869.0,55.09,35.0,21413250.0,598421.0
Sri Lanka,2020-11-09,3358.0,55.09,58.0,21413250.0,672100.0
Sri Lanka,2020-11-16,2884.0,49.54,87.0,21413250.0,747638.0
Sri Lanka,2020-11-23,3313.0,49.54,116.0,21413250.0,827928.0
Sri Lanka,2020-11-30,4393.0,49.54,140.0,21413250.0,917741.0
Sri Lanka,2020-12-07,4913.0,49.54,152.0,21413250.0,1017682.0
Sri Lanka,2020-12-14,4471.0,75.46,176.0,21413250.0,1113199.0
Sri Lanka,2020-12-21,3793.0,78.24,191.0,21413250.0,1204350.0
Sri Lanka,2020-12-28,3720.0,78.24,211.0,21413250.0,1288562.0
Sri Lanka,2021-01-04,3606.0,78.24,232.0,21413250.0,1389831.0
Sri Lanka,2021-01-11,4682.0,81.94,264.0,21413250.0,1489893.0
Sri Lanka,2021-01-18,5368.0,81.94,283.0,21413250.0,1608615.0
Sri Lanka,2021-01-25,5727.0,79.17,316.0,21413250.0,1721936.0
Sri Lanka,2021-02-01,5191.0,79.17,356.0,21413250.0,1817018.0
Sri Lanka,2021-02-08,6306.0,79.17,397.0,21413250.0,1931826.0
Sri Lanka,2021-02-15,4345.0,79.17,445.0,21413250.0,2028870.0
Sri Lanka,2021-02-22,3095.0,79.17,464.0,21413250.0,2112747.0
Sri Lanka,2021-03-01,2601.0,79.17,502.0,21413250.0,2194290.0
Sri Lanka,2021-03-08,2212.0,79.17,527.0,21413250.0,2267355.0
Sri Lanka,2021-03-15,2293.0,79.17,546.0,21413250.0,2342977.0
Sri Lanka,2021-03-22,1888.0,79.17,561.0,21413250.0,2416500.0
Sri Lanka,2021-03-29,1348.0,79.17,581.0,21413250.0,2485213.0
Sri Lanka,2021-04-05,1695.0,31.48,598.0,21413250.0,2550613.0
Sri Lanka,2021-04-12,1665.0,47.69,618.0,21413250.0,2590517.0
Sri Lanka,2021-04-19,4583.0,47.69,642.0,21413250.0,2678653.0
Sri Lanka,2021-04-26,10374.0,59.26,696.0,21413250.0,2819818.0
Sri Lanka,2021-05-03,14153.0,84.26,801.0,21413250.0,2986359.0
Switzerland,2020-05-18,149.0,58.33,1906.0,8654618.0,4166.0
Switzerland,2020-05-25,126.0,58.33,1920.0,8654618.0,30507.0
Switzerland,2020-06-01,103.0,55.56,1921.0,8654618.0,56159.0
Switzerland,2020-06-08,152.0,46.3,1938.0,8654618.0,91877.0
Switzerland,2020-06-15,175.0,46.3,1956.0,8654618.0,140134.0
Switzerland,2020-06-22,325.0,35.19,1962.0,8654618.0,197448.0
Switzerland,2020-06-29,651.0,39.35,1965.0,8654618.0,267342.0
Switzerland,2020-07-06,615.0,39.35,1968.0,8654618.0,316774.0
Switzerland,2020-07-13,708.0,39.35,1969.0,8654618.0,359342.0
Switzerland,2020-07-20,821.0,39.35,1977.0,8654618.0,394871.0
Switzerland,2020-07-27,1138.0,43.06,1981.0,8654618.0,432229.0
Switzerland,2020-08-03,1053.0,43.06,1986.0,8654618.0,470918.0
Switzerland,2020-08-10,1521.0,43.06,1991.0,8654618.0,512608.0
Switzerland,2020-08-17,1779.0,43.06,2001.0,8654618.0,570102.0
Switzerland,2020-08-24,2111.0,43.06,2005.0,8654618.0,643484.0
Switzerland,2020-08-31,2387.0,43.06,2013.0,8654618.0,730616.0
Switzerland,2020-09-07,2778.0,43.06,2021.0,8654618.0,821140.0
Switzerland,2020-09-14,2104.0,43.06,2045.0,8654618.0,905743.0
Switzerland,2020-09-21,2581.0,43.06,2064.0,8654618.0,973741.0
Switzerland,2020-09-28,2520.0,43.06,2077.0,8654618.0,1041504.0
Switzerland,2020-10-05,5984.0,31.94,2088.0,8654618.0,1130856.0
Switzerland,2020-10-12,14054.0,29.17,2123.0,8654618.0,1257351.0
Switzerland,2020-10-19,29231.0,35.65,2145.0,8654618.0,1434516.0
Switzerland,2020-10-26,50598.0,41.67,2326.0,8654618.0,1651795.0
Switzerland,2020-11-02,57662.0,59.26,2772.0,8654618.0,1858600.0
Switzerland,2020-11-09,45222.0,59.26,3369.0,8654618.0,2038490.0
Switzerland,2020-11-16,33466.0,59.26,4056.0,8654618.0,2196351.0
Switzerland,2020-11-23,27689.0,57.41,4650.0,8654618.0,2356415.0
Switzerland,2020-11-30,26207.0,57.41,5349.0,8654618.0,2520661.0
Switzerland,2020-12-07,29334.0,60.19,5985.0,8654618.0,2730284.0
Switzerland,2020-12-14,30158.0,60.19,6622.0,8654618.0,2972786.0
Switzerland,2020-12-21,24208.0,60.19,7210.0,8654618.0,3178281.0
Switzerland,2020-12-28,24099.0,60.19,7747.0,8654618.0,3326978.0
Switzerland,2021-01-04,25687.0,60.19,8267.0,8654618.0,3493627.0
Switzerland,2021-01-11,17245.0,60.19,8682.0,8654618.0,3640412.0
Switzerland,2021-01-18,14051.0,60.19,9065.0,8654618.0,3802771.0
Switzerland,2021-01-25,12041.0,60.19,9381.0,8654618.0,3969881.0
Switzerland,2021-02-01,10553.0,60.19,9613.0,8654618.0,4155236.0
Switzerland,2021-02-08,8854.0,60.19,9765.0,8654618.0,4348458.0
Switzerland,2021-02-15,7048.0,60.19,9887.0,8654618.0,4524479.0
Switzerland,2021-02-22,7157.0,60.19,9966.0,8654618.0,4691768.0
Switzerland,2021-03-01,7358.0,60.19,10048.0,8654618.0,4865360.0
Switzerland,2021-03-08,8355.0,60.19,10112.0,8654618.0,5058683.0
Switzerland,2021-03-15,9964.0,60.19,10213.0,8654618.0,5286954.0
Switzerland,2021-03-22,11608.0,60.19,10300.0,8654618.0,5540434.0
Switzerland,2021-03-29,13125.0,60.19,10353.0,8654618.0,5815998.0
Switzerland,2021-04-05,12201.0,60.19,10453.0,8654618.0,6019087.0
Switzerland,2021-04-12,14856.0,60.19,10508.0,8654618.0,6205822.0
Switzerland,2021-04-19,14110.0,50.93,10594.0,8654618.0,6388862.0
Switzerland,2021-04-26,13465.0,50.93,10634.0,8654618.0,6570831.0
Switzerland,2021-05-03,10639.0,50.93,10706.0,8654618.0,6744053.0
Taiwan,2020-02-10,2.0,30.56,1.0,23816775.0,2976.0
Taiwan,2020-02-17,8.0,30.56,1.0,23816775.0,7599.0
Taiwan,2020-02-24,12.0,30.56,1.0,23816775.0,11259.0
Taiwan,2020-03-02,5.0,28.7,1.0,23816775.0,14133.0
Taiwan,2020-03-09,14.0,28.7,1.0,23816775.0,17187.0
Taiwan,2020-03-16,110.0,31.48,2.0,23816775.0,24579.0
Taiwan,2020-03-23,129.0,31.48,2.0,23816775.0,30735.0
Taiwan,2020-03-30,65.0,31.48,5.0,23816775.0,37169.0
Taiwan,2020-04-06,25.0,31.48,6.0,23816775.0,47191.0
Taiwan,2020-04-13,32.0,31.48,6.0,23816775.0,53609.0
Taiwan,2020-04-20,9.0,31.48,6.0,23816775.0,60924.0
Taiwan,2020-04-27,7.0,31.48,6.0,23816775.0,64433.0
Taiwan,2020-05-04,4.0,31.48,6.0,23816775.0,67399.0
Taiwan,2020-05-11,0.0,25.93,7.0,23816775.0,69389.0
Taiwan,2020-05-18,1.0,25.93,7.0,23816775.0,70883.0
Taiwan,2020-05-25,1.0,25.93,7.0,23816775.0,72324.0
Taiwan,2020-06-01,1.0,25.93,7.0,23816775.0,73476.0
Taiwan,2020-06-08,0.0,25.93,7.0,23816775.0,74415.0
Taiwan,2020-06-15,3.0,25.93,7.0,23816775.0,75365.0
Taiwan,2020-06-22,1.0,23.15,7.0,23816775.0,76494.0
Taiwan,2020-06-29,2.0,23.15,7.0,23816775.0,77568.0
Taiwan,2020-07-06,2.0,23.15,7.0,23816775.0,78619.0
Taiwan,2020-07-13,0.0,23.15,7.0,23816775.0,79646.0
Taiwan,2020-07-20,7.0,23.15,7.0,23816775.0,80622.0
Taiwan,2020-07-27,17.0,23.15,7.0,23816775.0,82058.0
Taiwan,2020-08-03,2.0,23.15,7.0,23816775.0,83428.0
Taiwan,2020-08-10,7.0,23.15,7.0,23816775.0,84696.0
Taiwan,2020-08-17,3.0,23.15,7.0,23816775.0,86019.0
Taiwan,2020-08-24,1.0,23.15,7.0,23816775.0,87284.0
Taiwan,2020-08-31,5.0,23.15,7.0,23816775.0,88554.0
Taiwan,2020-09-07,5.0,23.15,7.0,23816775.0,89830.0
Taiwan,2020-09-14,9.0,23.15,7.0,23816775.0,91650.0
Taiwan,2020-09-21,3.0,23.15,7.0,23816775.0,93179.0
Taiwan,2020-09-28,7.0,23.15,7.0,23816775.0,94729.0
Taiwan,2020-10-05,10.0,23.15,7.0,23816775.0,96853.0
Taiwan,2020-10-12,8.0,23.15,7.0,23816775.0,99053.0
Taiwan,2020-10-19,15.0,23.15,7.0,23816775.0,100526.0
Taiwan,2020-10-26,8.0,23.15,7.0,23816775.0,102157.0
Taiwan,2020-11-02,19.0,23.15,7.0,23816775.0,104020.0
Taiwan,2020-11-09,25.0,23.15,7.0,23816775.0,105703.0
Taiwan,2020-11-16,15.0,23.15,7.0,23816775.0,107551.0
Taiwan,2020-11-23,34.0,23.15,7.0,23816775.0,110346.0
Taiwan,2020-11-30,65.0,23.15,7.0,23816775.0,112694.0
Taiwan,2020-12-07,20.0,19.44,7.0,23816775.0,115380.0
Taiwan,2020-12-14,30.0,19.44,7.0,23816775.0,119575.0
Taiwan,2020-12-21,19.0,19.44,7.0,23816775.0,123981.0
Taiwan,2020-12-28,27.0,19.44,7.0,23816775.0,127599.0
Taiwan,2021-01-04,16.0,19.44,7.0,23816775.0,132014.0
Taiwan,2021-01-11,27.0,19.44,7.0,23816775.0,137506.0
Taiwan,2021-01-18,34.0,25.0,7.0,23816775.0,145334.0
Taiwan,2021-01-25,22.0,25.0,8.0,23816775.0,155932.0
Taiwan,2021-02-01,16.0,25.0,9.0,23816775.0,164669.0
Taiwan,2021-02-08,10.0,25.0,9.0,23816775.0,168149.0
Taiwan,2021-02-15,5.0,25.0,9.0,23816775.0,171692.0
Taiwan,2021-02-22,13.0,25.0,9.0,23816775.0,174843.0
Taiwan,2021-03-01,14.0,25.0,10.0,23816775.0,177751.0
Taiwan,2021-03-08,16.0,25.0,10.0,23816775.0,181312.0
Taiwan,2021-03-15,21.0,25.0,10.0,23816775.0,184160.0
Taiwan,2021-03-22,16.0,25.0,10.0,23816775.0,187731.0
Taiwan,2021-03-29,25.0,25.0,10.0,23816775.0,191711.0
Taiwan,2021-04-05,10.0,25.0,11.0,23816775.0,195738.0
Taiwan,2021-04-12,16.0,25.0,11.0,23816775.0,198972.0
Taiwan,2021-04-19,27.0,25.0,12.0,23816775.0,203715.0
Taiwan,2021-04-26,37.0,25.0,12.0,23816775.0,209141.0
Taiwan,2021-05-03,47.0,25.0,12.0,23816775.0,215804.0
Taiwan,2021-05-10,15.0,25.0,12.0,23816775.0,217045.0
Thailand,2020-02-24,7.0,0.0,1.0,69799978.0,9709.0
Thailand,2020-03-02,8.0,16.67,1.0,69799978.0,14354.0
Thailand,2020-03-09,64.0,26.85,1.0,69799978.0,22539.0
Thailand,2020-03-16,485.0,52.31,1.0,69799978.0,39317.0
Thailand,2020-03-23,789.0,68.06,7.0,69799978.0,58637.0
Thailand,2020-03-30,781.0,76.85,23.0,69799978.0,78679.0
Thailand,2020-04-06,382.0,76.85,38.0,69799978.0,105111.0
Thailand,2020-04-13,214.0,76.85,47.0,69799978.0,138545.0
Thailand,2020-04-20,157.0,76.85,51.0,69799978.0,182423.0
Thailand,2020-04-27,47.0,76.85,54.0,69799978.0,243313.0
Thailand,2020-05-04,40.0,75.0,56.0,69799978.0,290694.0
Thailand,2020-05-11,19.0,75.0,56.0,69799978.0,336297.0
Thailand,2020-05-18,12.0,75.0,56.0,69799978.0,387823.0
Thailand,2020-05-25,41.0,75.0,57.0,69799978.0,445726.0
Thailand,2020-06-01,31.0,75.0,58.0,69799978.0,500150.0
Thailand,2020-06-08,23.0,62.96,58.0,69799978.0,556894.0
Thailand,2020-06-15,13.0,59.26,58.0,69799978.0,604371.0
Thailand,2020-06-22,14.0,59.26,58.0,69799978.0,638699.0
Thailand,2020-06-29,28.0,59.26,58.0,69799978.0,668610.0
Thailand,2020-07-06,27.0,52.78,58.0,69799978.0,693780.0
Thailand,2020-07-13,32.0,52.78,58.0,69799978.0,731999.0
Thailand,2020-07-20,42.0,52.78,58.0,69799978.0,766266.0
Thailand,2020-07-27,26.0,52.78,58.0,69799978.0,799685.0
Thailand,2020-08-03,34.0,52.78,58.0,69799978.0,828385.0
Thailand,2020-08-10,26.0,52.78,58.0,69799978.0,853786.0
Thailand,2020-08-17,18.0,50.0,58.0,69799978.0,884460.0
Thailand,2020-08-24,16.0,50.0,58.0,69799978.0,915572.0
Thailand,2020-08-31,33.0,50.0,58.0,69799978.0,944218.0
Thailand,2020-09-07,29.0,44.44,58.0,69799978.0,978488.0
Thailand,2020-09-14,33.0,44.44,59.0,69799978.0,1005756.0
Thailand,2020-09-21,39.0,47.22,59.0,69799978.0,1038122.0
Thailand,2020-09-28,45.0,47.22,59.0,69799978.0,1069096.0
Thailand,2020-10-05,51.0,47.22,59.0,69799978.0,1099830.0
Thailand,2020-10-12,50.0,47.22,59.0,69799978.0,1131750.0
Thailand,2020-10-19,52.0,47.22,59.0,69799978.0,1165055.0
Thailand,2020-10-26,44.0,47.22,59.0,69799978.0,1194291.0
Thailand,2020-11-02,53.0,47.22,60.0,69799978.0,1222392.0
Thailand,2020-11-09,35.0,47.22,60.0,69799978.0,1248855.0
Thailand,2020-11-16,45.0,50.0,60.0,69799978.0,1270668.0
Thailand,2020-11-23,78.0,50.0,60.0,69799978.0,1297017.0
Thailand,2020-11-30,109.0,50.0,60.0,69799978.0,1333084.0
Thailand,2020-12-07,130.0,50.0,60.0,69799978.0,1371963.0
Thailand,2020-12-14,1052.0,50.0,60.0,69799978.0,1413548.0
Thailand,2020-12-21,996.0,63.89,60.0,69799978.0,1555616.0
Thailand,2020-12-28,2154.0,63.89,65.0,69799978.0,1669196.0
Thailand,2021-01-04,2108.0,63.89,67.0,69799978.0,1871468.0
Thailand,2021-01-11,1876.0,63.89,70.0,69799978.0,2060540.0
Thailand,2021-01-18,1077.0,62.04,73.0,69799978.0,2214116.0
Thailand,2021-01-25,6118.0,52.78,77.0,69799978.0,2360213.0
Thailand,2021-02-01,3939.0,44.44,79.0,69799978.0,2485936.0
Thailand,2021-02-08,1014.0,41.67,80.0,69799978.0,2578454.0
Thailand,2021-02-15,933.0,41.67,83.0,69799978.0,2681565.0
Thailand,2021-02-22,527.0,52.78,83.0,69799978.0,2792542.0
Thailand,2021-03-01,410.0,47.22,85.0,69799978.0,2894666.0
Thailand,2021-03-08,486.0,47.22,87.0,69799978.0,2991347.0
Thailand,2021-03-15,876.0,47.22,90.0,69799978.0,3112999.0
Thailand,2021-03-22,931.0,47.22,94.0,69799978.0,3232194.0
Thailand,2021-03-29,393.0,47.22,95.0,69799978.0,3343428.0
Thailand,2021-04-05,3498.0,47.22,97.0,69799978.0,3585742.0
Thailand,2021-04-12,9727.0,56.48,101.0,69799978.0,3941588.0
Thailand,2021-04-19,13108.0,56.48,140.0,69799978.0,4351770.0
Togo,2020-03-23,9.0,69.44,1.0,8278737.0,410.0
Togo,2020-03-30,19.0,73.15,3.0,8278737.0,1334.0
Togo,2020-04-06,32.0,73.15,3.0,8278737.0,2549.0
Togo,2020-04-13,8.0,73.15,5.0,8278737.0,4312.0
Togo,2020-04-20,14.0,73.15,6.0,8278737.0,5968.0
Togo,2020-04-27,26.0,73.15,9.0,8278737.0,7442.0
Togo,2020-05-04,50.0,73.15,11.0,8278737.0,10394.0
Togo,2020-05-11,127.0,73.15,11.0,8278737.0,12630.0
Togo,2020-05-18,80.0,73.15,12.0,8278737.0,16764.0
Togo,2020-05-25,61.0,73.15,13.0,8278737.0,20096.0
Togo,2020-06-01,53.0,73.15,13.0,8278737.0,23035.0
Togo,2020-06-08,35.0,69.44,13.0,8278737.0,25543.0
Togo,2020-06-15,39.0,53.7,13.0,8278737.0,28003.0
Togo,2020-06-22,73.0,53.7,14.0,8278737.0,30333.0
Togo,2020-06-29,38.0,53.7,15.0,8278737.0,32916.0
Togo,2020-07-06,40.0,53.7,15.0,8278737.0,35474.0
Togo,2020-07-13,58.0,53.7,15.0,8278737.0,38063.0
Togo,2020-07-20,90.0,50.93,18.0,8278737.0,40780.0
Togo,2020-07-27,93.0,50.93,19.0,8278737.0,43361.0
Togo,2020-08-03,99.0,45.37,23.0,8278737.0,48075.0
Togo,2020-08-10,87.0,45.37,27.0,8278737.0,53034.0
Togo,2020-08-17,130.0,48.15,27.0,8278737.0,58067.0
Togo,2020-08-24,119.0,49.07,27.0,8278737.0,64696.0
Togo,2020-08-31,92.0,49.07,32.0,8278737.0,70577.0
Togo,2020-09-07,84.0,49.07,37.0,8278737.0,77229.0
